Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
6890,1.0,0.4648,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",카드 페이 앱 신한 통합 네이버 은행 계좌 빅테크 카카오페이
6891,1.0,0.3129,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",은행 분사 글로벌 금융사 지급결제 오프라인 포인트 카드 플랫폼 마무리
6892,12.0,0.4645,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",채용 인력 경력 지급결제 전자지급결제 전문가 한은 한국은행 필요시 박사
6893,1.0,0.583,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 플랫폼 통합 카드 예정 앱 지주 트 큐 은행
6894,7.0,0.4156,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",노조 협의회 머니 균형발전 지방 종합지급결제사업자 유출 핀테크 주장 은행
6895,8.0,0.6481,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 암호화폐 돈 베일리 경고 총재 각오 회견 내재 코인
6896,8.0,0.6674,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 가상자산 비트코인 도지 움 더리 디지털 머스크 알트 갤럭시
6897,8.0,0.6549,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 도지 비트코인 랠리 상승 게임 스톱 상승세 그린스펀 밈
6898,1.0,0.7403,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",페이 통합 신한 앱 카드 플랫폼 은행 계좌 신한페이 예정
6899,6.0,0.5637,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",애플 앱 인앱 독점 에픽 스토어 게임즈 수수료 구글 게임
6900,34.0,0.3398,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",예탁 외부 금 은행 예치 위원회 전자금융업자 한국은행 지급결제 보관
6901,8.0,0.6391,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 유스 코인 네트워크 프로토콜 컴퓨터 도지 통신 성능 스페이스
6902,2.0,0.5766,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",가상자산 입 사처 법조 투기 부처 피해자 위원회 법 화폐
6903,34.0,0.3965,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",노조 유출 협의회 역외 지방 균형발전 개정안 심화 주장 중단
6904,10.0,0.4874,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",핀테크 페이 은행 일평균 매경 기사 통합 이코노미 신한페이 걱정
6905,8.0,0.6112,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 유스 네트워크 코인 시각 경영자 최고 전문 비즈 마크
6906,7.0,0.2698,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",협회 핀테크 개정안 사 신설 전금법 위원회 설립 회원 전자금융업자
6907,1.0,0.5848,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",앱 카드 은행 통합 페이 계좌 신한 종합지급결제 금융사 작업
6908,1.0,0.5269,"페이, 앱, 모바일, 플랫폼, 가맹점, 카드사, 계좌, 출시, 오프라인, 네이버",통합 카드 앱 은행 페이 계좌 종합지급결제 신한 사 저축
6909,7.0,0.3228,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",은행 노조 대출 계좌 황현규 전자금융거래법 유출 통장 월급 반발
6910,32.0,0.3843,"혁신, 보험, 데이터, 심사, 위원회, 금융위, 법, 신용, 마련, 지정",데이터 거래소 센터 보안원 아이 유통 출범 혁신 임구 카드사
6911,34.0,0.3603,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",은행 노조 대출 계좌 황현규 법안 반발 국회 개정안 전자금융거래법
6912,12.0,0.4584,"후보, 채용, 박, 지방, 직원, 인력, 일자리, 서울시, 공약, 시민",채용 한은 인력 경력 지급결제 반영 법 전자지급결제 박사 전문
6913,7.0,0.4262,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",개정안 은행 법 핀테크 빅테크 전금법 전자금융거래법 운용 경실련 좌담회
6914,8.0,0.3456,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 씨티 가상화폐 코인 돈 디지털 은행 화폐 중앙은행 발행
6915,8.0,0.7682,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",코인 도지 가상화폐 비트코인 탐사 머스크 계획 스페이스 우주 알트
6916,7.0,0.4134,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",노조 전금법 개정안 좌담회 예정 빅테크 허용 반대 노동조합 성기호
6917,20.0,0.4958,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",핀테크 교수 진출 신남방 여부 인도 현지 말레이시아 베트남 태국
6918,33.0,0.7316,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",암호자산 총재 은행 위험 한국은행 부정 오전 시기 가상자산 이주열
6919,25.0,0.6186,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드사 네이버 페이 카드 가맹점 인하 스토어 스마트 카카오페이
6920,18.0,0.6143,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 카드사 앱 신한 신용 계좌 지시 마이페이먼트 시행
6921,18.0,0.6513,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 신한 신한페이 판 송금 잔액 종합 칭 언론
6922,4.0,0.4067,"소득, 과세, 세금, 국세청, 계좌, 탈루, 탈세, 신고, 플랫폼, 세무",가상자산 과세 소득 가상화폐 양도 자산 특정금융정보법 취득 소득세 신고
6923,18.0,0.7285,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 조회 앱 카드사 계좌 은행 머니 위원회 종합
6924,18.0,0.699,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 신한 이벤트 경품 가입 계좌 신한페이 판 개시
6925,19.0,0.4672,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",연준 가상자산 한은 중국 잭슨 리스크 홀 금년 유용 사전
6926,18.0,0.7785,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 은행 앱 카드사 카드 계좌 조회 증권사 이체 누적
6927,10.0,0.3479,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",암호화폐 블록체인 화폐 혁명 디지털 P2P 폭발 거래소 비트코인 블록
6928,18.0,0.5208,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",은행 앱 계좌 카드사 오픈뱅킹 카드 조회 금액 이체 청구
6929,9.0,0.584,"대출, 신용, 금리, 담보, 예금, 보증, 이자, 등급, 한도, 자산",대출 금리 금융사 은행 금융결제원 대환 신용 주도 프로세스 이자
6930,3.0,0.3289,"스마트, 게임, 자동차, 현대, 콘텐츠, 제품, 삼성, 삼성전자, 판매, 로봇",넥 유치 병원 데이터 라운드 오프라인 창업 시리즈 플랫폼 벡터
6931,19.0,0.4755,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",연준 가상자산 중국 한은 금년 리스크 홀 잭슨 공론 이어
6932,18.0,0.5561,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 신한 계좌 머니 조회 판 칭 송금 달
6933,18.0,0.617,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 판 가입 신한페이 이벤트 상품권 송금 경품 권 기간
6934,18.0,0.5617,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 계좌 카드 앱 카드사 등록 조회 은행 인증 핀테크
6935,7.0,0.6787,"개정안, 금융위, 한은, 전금법, 국회, 청산, 빅테크, 법안, 위원회, 금융결제원",법안 전금법 국회 임시 핀테크 위원회 개정안 가상화폐 정무 심사
6936,19.0,0.8044,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 발행 위안 한국은행 내년 중앙은행 중국 유통 모의실험 가상자산
6937,18.0,0.69,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 조세일보 종합 신한 권 판 쿠폰 신한페이 이벤트
6938,21.0,0.2459,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",디지털 빅테크 데이터 자산 금융업 혁신 생태 은행 진출 보험
6939,19.0,0.8285,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 발행 유통 중국 한국은행 내년 중앙은행 예정 코인 위안
6940,34.0,0.5299,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",후불결제 네이버 카카오페이 교통 카드 한도 후불 출시 신용 부족
6941,18.0,0.7113,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드 신한 이벤트 경품 달 가입 신한페이 판 계좌
6942,8.0,0.4706,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",암호화폐 비트코인 중국 하락 머스크 자산 채굴 채굴장 상승 존
6943,23.0,0.2445,"증권사, 증권, 회장, 자본, 허용, 협회, 법인, 운용, 펀드, 법",증권 자본 연금 증권사 퇴직 주식 디지털 유튜브 자산 최초
6944,18.0,0.6906,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",카드 오픈뱅킹 앱 계좌 카드사 연동 은행 신한 조회 본인
6945,18.0,0.8135,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드사 카드 조회 아이 은행 핀테크 계좌 앱 예정
6946,33.0,0.8967,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",금리 가계 인상 조정 한은 통화 총재 아이 가상자산 한국은행
6947,33.0,0.9119,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",금리 가계 통화 부채 총재 인상 연준 기준 완화 기조
6948,33.0,0.8716,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",통화 금리 한은 물가 가계 조정 자산 매입 증권 부채
6949,33.0,0.8761,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",금리 통화 물가 고용 가계 한은 총재 인상 매입 상승
6950,33.0,0.6754,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",암호자산 총재 위험 문화 가상화폐 시기 입출금 준비 모니터링 차질
6951,33.0,0.4731,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",총재 디지털 가상자산 위험 데일리 모의실험 예정 한은 중앙은행 자회사
6952,6.0,0.34,"중국, 위안, 알리바바, 구글, 알리페이, 앱, 애플, 위챗, 위안화, 인민은행",애플 암호화폐 페이 앱 모집 대체 인력 카드 구인 행사
6953,33.0,0.9264,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",가계 금리 부채 통화 총재 조정 기준 인상 완화 경기
6954,19.0,0.4875,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",국제금융센터 발행 통화 디지털 가상자산 은행 화폐 중앙은행 시기 의견
6955,25.0,0.5819,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 카드 카드사 네이버 페이 가맹점 인하 카카오페이 스토어 스마트
6956,33.0,0.3237,"통화, 금리, 총재, 한국은행, 물가, 한은, 경기, 완화, 코로나19, 중앙은행",총재 가상화폐 지급결제 중앙은행 문화 발행 변동 한국은행 화폐 강조
6957,8.0,0.5252,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",채굴 비트코인 이란 암호화폐 중국 정전 금지 전력 협회 사태
6958,8.0,0.7769,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 우드 머스크 테슬라 캐시 금지 통화 중국 폐쇄 블랙
6959,18.0,0.7652,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 계좌 카드 앱 은행 핀테크 조회 카드사 금액 번호
6960,18.0,0.7653,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 앱 카드사 계좌 카드 조회 은행 청구 핀테크 위원회
6961,18.0,0.6744,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드사 앱 카드 조회 계좌 은행 데일리안 핀테크 예정
6962,18.0,0.7809,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",오픈뱅킹 카드사 앱 조회 은행 계좌 핀테크 본인 종합 증권
6963,8.0,0.7042,"비트코인, 가상자산, 코인, 암호화폐, 자산, 하락, 상승, 이날, 채굴, 화폐",비트코인 헤지 펀드 가상자산 자산 애플 채굴 이란 암호화폐 전력
6964,18.0,0.5271,"오픈뱅킹, 계좌, 마이데이터, 조회, 앱, 이체, 금융결제원, 오픈, 데이터, 송금",카드 은행 오픈뱅킹 앱 조회 카드사 계좌 금융위 워치 계획
6965,10.0,0.4049,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",가상화폐 은행 화폐 위험 보장 주식 질서 희망 경험 주도
6966,10.0,0.3021,"돈, 거, 얘기, 주도, 인터넷, 결국, 고민, 교수, 실제, 과거",암호화폐 힘 균형 변동성 유동 카카오 코인 비트코인 급락 변동
6967,34.0,0.4594,"빅테크, 네이버, 플랫폼, 금융사, 진출, 후불결제, 계좌, 네이버파이낸셜, 동일, 전자금융거래법",빅테크 진출 지급결제 공정 독과점 혁신 금융업 연구소 연구원 경영
6968,21.0,0.2395,"플랫폼, 데이터, 혁신, 빅데이터, 신한, 모바일, 경영, 마케팅, 인공지능, 역량",은행 인터넷 빅테크 테크 설립 카카오뱅크 자산 평균 지주 사
6969,2.0,0.5005,"가상화폐, 거래소, 가상통화, 비트코인, 계좌, 법, 금지, 투기, 가상자산, 자금세탁",암호화폐 적발 범죄 외국환 등록 비트코인 단속 환치기 불법행위 색출
6970,15.0,0.2468,"클라우드, 보안, 데이터, 데일리, 쿠콘, 글로벌, 차세대, 센터, 통합, 플랫폼",브릿지 해피 클라우드 소통 핑 본부 아이 해 김정언 행복
6971,20.0,0.66,"글로벌, 현지, 진출, 베트남, 인도네시아, 캄보디아, 인도, 아시아, 비자, 싱가포르",은행 대만 타이베이 글로벌 김정태 예정 개설 최초 현지 지점
6972,19.0,0.3311,"화폐, 발행, 중앙은행, 통화, 한국은행, 한은, 리브, 계획, 페이스북, 유통",디지털 한국은행 모의실험 블록체인 플랫폼 네이버 그라운드 데일리 빅테크 삼성
