Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
6737,23.0,0.3796,"가상화폐, 거래소, 가상통화, 계좌, 금지, 비트코인, 투기, 실명, 사기, 자금세탁",가상화폐 중국 비트코인 협회 경고 코인 금지 투기 행위 거래소
6738,1.0,0.3442,"중국, 위안, 알리바바, 알리페이, 위안화, 인민은행, 위챗, 텐센트, 홍콩, 금지",대통령 바이든 계정 벤 친구 버즈 공개 모 매체 피드
6739,4.0,0.5805,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 암호화폐 중국 협회 성명 금지 테슬라 방침 머스크 하락
6740,27.0,0.5448,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",앱 은행 저축 카드 카드사 페이 통합 연동 신한 빅테크
6741,18.0,0.4997,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",라인 그라운드 플랫폼 모의실험 예정 블록체인 한은 구현 유통 테스트
6742,5.0,0.4278,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",마르케타 카드 매출 맞춤 분기 도어 한경 손실 영업 모바일
6743,18.0,0.3687,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",블록체인 발행 화폐 중앙은행 메타버스 학술 한은 사기 게임 대회
6744,28.0,0.314,"글로벌, 리플, 비자, 페이팔, 송금, 페이스북, 스타트업, 유럽, 플랫폼, 인수",은행 메이오 일자리 감축 애널리스트 직원 마이크 구직 한경 코로나19
6745,13.0,0.5652,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",분기 세틀뱅크 실적 매출 대비 동기 종합지급결제 연속 도약 상승세
6746,27.0,0.5474,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",앱 저축 은행 카드 카드사 연동 페이 신한 통합 인증
6747,5.0,0.5571,"코로나19, 배달, 코로나, 신종, 감염증, 코로나바이러스, 소비, 사태, 온라인, 앱",효성 에프엠에스 어린이 챌린지 릴레이 교통안전 강인식 계영 프로 교통
6748,13.0,0.5303,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",세틀뱅크 분기 실적 상승세 동기 대비 개최 신문 유통 인터넷
6749,13.0,0.7462,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",세틀뱅크 대비 분기 머니 매출 동기 실적 대행업 거래일 소식
6750,33.0,0.3617,"네이버, 카카오페이, 카카오, 페이, 플랫폼, 인수, 진출, 네이버파이낸셜, 자회사, 계열사",네이버 카카오 재무제표 주식 저자 돈 종속 답 네이버파이낸셜 웹툰
6751,10.0,0.5521,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 빅테크 가맹점 카드 김한정 영세가맹점 책정 체크카드 계좌 중소
6752,21.0,0.2689,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",은행 일자리 마요 빅테크 경향신문 직원 대출 감축 창구 인력
6753,33.0,0.2099,"네이버, 카카오페이, 카카오, 페이, 플랫폼, 인수, 진출, 네이버파이낸셜, 자회사, 계열사",토스페이먼츠 가맹점 플랫폼 온라인 김민 사 김 표 페이 토스
6754,21.0,0.2247,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",은행 은행업 감축 빅테크 해고 직원 인력 아마존 일자리 대출
6755,21.0,0.664,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",인사 영입 케이 뱅크 현대 카드 실장 선임 인재 행장
6756,21.0,0.4276,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",직원 입사 한은 연봉 문화 신입 본인 밥통 철 부서
6757,10.0,0.488,"수수료, 카드사, 가맹점, 신용카드, 인하, 신용, 부담, 영세, 우대, 사",수수료 가맹점 빅테크 체크카드 영세가맹점 카드 중소 이체 머니 계좌
6758,1.0,0.2657,"중국, 위안, 알리바바, 알리페이, 위안화, 인민은행, 위챗, 텐센트, 홍콩, 금지",암호화폐 협회 중국 성명 거래소 사 권 가상화폐 금지 다희
6759,18.0,0.4767,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",피치 디지털 위험 중앙은행 지급결제 예방 교란 범죄 잠재력 통제
6760,4.0,0.393,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",중국 비트코인 하락 가상화폐 협회 암호화폐 인민은행 경고 한경 코인
6761,4.0,0.7099,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",가상자산 비트코인 중국 공포 급락 금지 지수 하락 협회 직접
6762,4.0,0.6534,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 에디터 암호화폐 장기 리스크 자산 주식 소액 선물 펀드
6763,18.0,0.6265,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 발행 한국은행 전자지갑 중앙은행 유통 테스트 방침 환수 제조
6764,33.0,0.3412,"네이버, 카카오페이, 카카오, 페이, 플랫폼, 인수, 진출, 네이버파이낸셜, 자회사, 계열사",수수료 네이버 페이 현장 중소상공인 총액 직불 환급 스마트 스토어
6765,18.0,0.532,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 이사 드 연준 브레이너 중국 위안 중앙은행 강조 가상자산
6766,18.0,0.3749,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",가상화폐 중앙은행 화폐 차이 여부 추적 발행 공신력 디지털 흐름
6767,4.0,0.6466,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 암호화폐 중국 자산 거래소 재현 주식 조정 유가 협회
6768,18.0,0.7389,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",한은 실험 모의실험 송금 발행 예금 가상 중앙은행 공간 내년
6769,18.0,0.7546,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 실험 디지털 한은 착수 한국은행 발행 중앙은행 컨소시엄 입찰
6770,9.0,0.356,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",핀테크 행사 오프라인 예정 채용 온라인 콘텐츠 체험 위원장 전시관
6771,4.0,0.5951,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 채굴 에너지 탄소 배출 재생 전기 가상자산 머스크 기후
6772,19.0,0.3623,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",핀테크 세틀뱅크 위크 코리아 가상계좌 글로벌 공감 언론 혁신 휴대폰
6773,18.0,0.5823,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",디지털 연준 중앙은행 이사 브레이너 경향신문 화폐 드 발행 주장
6774,32.0,0.3578,"제로페이, 소상공인, 후보, 서울시, 지방, 북한, 박, 공약, 공공, 부산",지방 개정안 네이버 빅테크 전금법 전국 은행 허용 단체장 기초
6775,4.0,0.3658,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",디지털 가상화폐 비트코인 위안 이사 중국 드 브레이너 중앙은행 화폐
6776,19.0,0.3028,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",네이버 은행 보험 플랫폼 진출 카드 계좌 카카오 데이터 연구원
6777,14.0,0.277,"증권사, 증권, 회장, 자본, 허용, 협회, 펀드, 법인, 운용, 금",증권 디지털 증권사 앵커 자산관리 주식 모바일 지수 부족 펀드
6778,4.0,0.4461,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 가상화폐 디지털 달리오 위협 중국 코인 견제 성공 통화
6779,23.0,0.3386,"가상화폐, 거래소, 가상통화, 계좌, 금지, 비트코인, 투기, 실명, 사기, 자금세탁",가상화폐 피해 피해자 가상자산 발행 코인 거래소 법 법안 사기
6780,18.0,0.3964,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",암호화폐 화폐 중국 디지털 발행 한국은행 비트코인 중앙은행 은행 통제
6781,1.0,0.3288,"중국, 위안, 알리바바, 알리페이, 위안화, 인민은행, 위챗, 텐센트, 홍콩, 금지",디지털 위안 중국 스마트폰 계좌 모바일 재정 지급결제 집행 위안화
6782,4.0,0.5768,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 가상화폐 코인 전문가 변동성 자산 더리 중국 움 변동
6783,19.0,0.5778,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",쿠콘 핀테크 마이데이터 플랫폼 데이터 위크 코리아 혁신 통신 의료
6784,6.0,0.5548,"빅테크, 플랫폼, 네이버, 금융사, 계좌, 신용, 후불결제, 진출, 허용, 전자금융거래법",카드 카카오페이 후불결제 충전 한도 교통 신용 빅테크 교통카드 후불
6785,20.0,0.3582,"혁신, 강조, 김, 교수, 위원장, 위원, 주제, 연구원, 원장, 포럼",자본 부회장 개최 재무 선임 위원 경영 세미나 원장 여의도
6786,0.0,0.3846,"혁신, 금융위, 위원회, 심사, 마련, 계획, 지정, 법, 시행, 신청",공시 기후 위원 자본 강조 경영 기준 주제 리스크 데일리안
6787,13.0,0.3941,"분기, 상장, 증권, 주가, 대비, 실적, 매출, 주식, 영업, 연구원",시스 골드만 삭스 할리스 영업 커머스 회복 대비 분기 매출
6788,4.0,0.5683,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",비트코인 중국 가상자산 협회 코인 하락 주식 시 부총리 류허
6789,26.0,0.396,"오픈뱅킹, 계좌, 보안, 오픈, 금융결제원, 조회, 이체, 데일리, 앱, 뱅킹",오픈뱅킹 카드사 종합지급결제업 계좌 앱 마이페이먼트 시행 마이데이터 카드 금융사
6790,4.0,0.2507,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",코인 베이스 골드만 삭스 변동성 암호화폐 잠재력 뉴욕 한경 생태
6791,4.0,0.4878,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",암호화폐 디지털 재무 중국 비트코인 파월 자산 코인 부 화폐
6792,4.0,0.756,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",코인 가상화폐 도지 머스크 비트코인 트윗 피자 지폐 시바견 비판
6793,18.0,0.2844,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",암호화폐 중앙은행 코인 브 디지털 화폐 거 돈 미스트 코노
6794,4.0,0.6182,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",가상자산 비트코인 중국 대출 조정 펀드 협회 자산 현지 마진
6795,31.0,0.3294,"돈, 교수, 거, 얘기, 과거, 실제, 전문가, 인터넷, 결국, 고민",토스페이먼츠 가맹점 페이 쇼핑몰 토스 경향신문 구현 고민 걸 달
6796,27.0,0.2027,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",은행 온라인 디지털 코로나19 플랫폼 오프라인 카카오페이 제로페이 금액 소비
6797,19.0,0.5104,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",쿠콘 데이터 마이데이터 글로벌 법인 공공 은행 센터 영업 유통
6798,19.0,0.4026,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",핀테크 데이터 은행 마이데이터 혁신 핀 오픈뱅킹 챌린지 포지티브 통신
6799,21.0,0.374,"채용, 직원, 인력, 경영, 회장, 은행장, 행장, 이사, 인사, 전문",행장 농협 농협은행 은행 권 영업 지점 자산 세대 코로나19
6800,6.0,0.3274,"빅테크, 플랫폼, 네이버, 금융사, 계좌, 신용, 후불결제, 진출, 허용, 전자금융거래법",플랫폼 오픈 마이페이먼트 은행 계좌 보험 준비 진출 생태 선제
6801,19.0,0.2829,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",핀테크 세틀뱅크 디지털 글로벌 위크 데일리 코리아 방침 부스 이상일
6802,27.0,0.6306,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",은행 통합 페이 계좌 마이페이먼트 가맹점 큐 신한 신청 플랫폼
6803,9.0,0.3636,"센터, 클라우드, 창업, 교육, 스타트업, 스마트, 선정, 의료, 아이디어, 플랫폼",로봇 배송 주행 자율 배달 서빙 로보 실증 코로나19 실외
6804,11.0,0.5831,"통화, 총재, 금리, 한국은행, 한은, 가계, 물가, 부채, 중앙은행, 경기",중앙은행 통화 고용 금리 기준 한국은행 물가 한은 외환 돈
6805,18.0,0.6035,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",전자지갑 중앙은행 유통 디지털 모의실험 발행 조성 분산원장 제조 송금
6806,18.0,0.7639,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 팀장 윤 성관 디지털 한은 화폐 계획 실험 테스트
6807,18.0,0.7201,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 화폐 디지털 중앙은행 실험 선정 발행 한은 방침 공개
6808,18.0,0.7929,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 디지털 테스트 한은 한국은행 입찰 대비 중앙은행 착수 발행
6809,29.0,0.5379,"개정안, 한은, 금융위, 전금법, 청산, 빅테크, 금융결제원, 위원회, 위원장, 한국은행",전금법 노조 개정안 은행 혁신 위원장 머니 핀테크 환영 전자금융거래법
6810,18.0,0.7604,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",한은 디지털 발행 연준 모의실험 중앙은행 용역 화폐 계획 실험
6811,18.0,0.7082,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",화폐 디지털 발행 유통 테스트 실험 한국은행 한은 송금 모의실험
6812,27.0,0.3283,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",페이 적금 출시 금리 통합 카드 지주 연 실적 계좌
6813,19.0,0.2577,"데이터, 플랫폼, 혁신, 빅데이터, 마이데이터, 신한, 모바일, 신용, 자산, 인공지능",플랫폼 은행 배달 앱 디지털 음식 네이버 덕분 대출 가상
6814,4.0,0.8636,"비트코인, 가상자산, 코인, 암호화폐, 자산, 화폐, 하락, 상승, 채굴, 이날",코인 도지 암호화폐 비트코인 머스크 상장 베이스 폭락 테슬라 이날
6815,6.0,0.3804,"빅테크, 플랫폼, 네이버, 금융사, 계좌, 신용, 후불결제, 진출, 허용, 전자금융거래법",카드 페이 앱 네이버 카드사 은행 빅테크 카카오 계좌 이체
6816,18.0,0.563,"화폐, 중앙은행, 발행, 한국은행, 한은, 통화, 계획, 리브, 유통, 테스트",모의실험 네이버 데일리안 한국은행 한은 발행 네이버파이낸셜 화폐 디지털 가상
6817,27.0,0.7751,"페이, 앱, 모바일, 카드사, 가맹점, 포인트, 계좌, 신한, 출시, 플랫폼",카드 페이 계좌 앱 신한 은행 신한페이 신용 오프라인 체크카드
6818,6.0,0.3096,"빅테크, 플랫폼, 네이버, 금융사, 계좌, 신용, 후불결제, 진출, 허용, 전자금융거래법",계좌 카드 카드사 오픈뱅킹 종합지급결제업 저축 지급결제 플랫폼 학부 교수
